,Unnamed: 0,Community,Id,Request,Timestamp,UserId,Reputation,Upvotes,Downvotes,S_0,P_0,S_1,P_1,S_2,P_2,S_3,P_3,S_4,P_4,S_5,P_5
337192,337198,092011 Stack Overflow,8322185,Didn't worked for me. Any server side configuration too?,2011-08-07 22:08:35,486986,366,21,0,Didn't worked for me.,0.5471659837547395,Any server side configuration too?,0.45923456595135875,document,0.5032002748530491,0,0.0,0,0.0,0,0.0
290576,290582,092011 Stack Overflow,7171109,"Can't you do something magically to trick the scope? Using data is such an boring solution, there needs to be a pure-js way around this, right?",2011-05-29 17:50:27,213323,1964,123,15,Can't you do something magically to trick the scope?,0.1889691215095342,"Using data is such an boring solution, there needs to be a pure-js way around this, right?",0.4547123342399523,document,0.32184072787474327,0,0.0,0,0.0,0,0.0
167603,167607,092011 Stack Overflow,4084564,"what is your data type? 8UC1, or 32F / 64F?",2010-10-02 06:45:04,377657,2396,333,3,what is your data type?,0.3960881525890176,"8UC1, or 32F / 64F?",0.45889367102107675,document,0.42749091180504717,0,0.0,0,0.0,0,0.0
174351,174355,092011 Stack Overflow,4262053,cool. open-sourced it by chance?,2010-10-20 22:58:41,215887,4558,419,59,cool.,0.439007418522547,open-sourced it by chance?,0.439007418522547,document,0.439007418522547,0,0.0,0,0.0,0,0.0
98922,98925,092011 Stack Overflow,2206857,"The thing is addressing outside the 0,1 range for UV coordinates is perfectly valid behavior.  Have you at least tried setting the texture addressing mode to wrap?",2010-02-11 23:59:34,22780,5014,334,72,"The thing is addressing outside the 0,1 range for UV coordinates is perfectly valid behavior.",0.439007418522547,Have you at least tried setting the texture addressing mode to wrap?,0.4876268027132017,document,0.46331711061787434,0,0.0,0,0.0,0,0.0
185223,185227,092011 Stack Overflow,4546170,what types do your Date and Time fields have? what values do conain $start and $end variables?,2010-11-17 13:03:07,441393,3050,60,7,what types do your Date and Time fields have?,0.46816629539218657,what values do conain $start and $end variables?,0.439007418522547,document,0.4535868569573668,0,0.0,0,0.0,0,0.0
88846,88849,092011 Stack Overflow,1920925,"I didn't vote it down, but are you sure `this.firstChild.data` is what you want to do (OP didn't say there were any children in the div, and does `.data` work in all browsers)? why not use `this.innerHTML`?",2010-01-04 20:09:33,234201,1423,152,24,"I didn't vote it down, but are you sure `this.firstChild.data` is what you want to do (OP didn't say there were any children in the div, and does `.data` work in all browsers)?",0.4147149942598122,why not use `this.innerHTML`?,0.35419566638313504,document,0.3844553303214736,0,0.0,0,0.0,0,0.0
186690,186694,092011 Stack Overflow,4583143,"What exactly is an ""even month"" or an ""odd month""? Account for end of month in what way exactly?",2010-11-20 15:55:11,1583,113919,2761,383,"What exactly is an ""even month"" or an ""odd month""?",0.16210796139428635,Account for end of month in what way exactly?,0.4677915527687842,document,0.3149497570815353,0,0.0,0,0.0,0,0.0
246303,246307,092011 Stack Overflow,6083313,"Just to clarify, you have a schema and you want to generate the model as described in this question?  If so, do you need to generate the model or is it ok to modify the classes manually?",2011-03-21 17:09:14,383861,13078,2207,7,"Just to clarify, you have a schema and you want to generate the model as described in this question?",0.43358573816528545,"If so, do you need to generate the model or is it ok to modify the classes manually?",0.619811743566877,document,0.5266987408660813,0,0.0,0,0.0,0,0.0
165476,165480,092011 Stack Overflow,4028928,What do you mean with local filesytem? client or server ?,2010-09-26 23:27:50,124503,176,77,0,What do you mean with local filesytem?,0.38893719122957804,client or server ?,0.439007418522547,document,0.4139723048760625,0,0.0,0,0.0,0,0.0
194809,194813,092011 Stack Overflow,4792343,"Thank you for pointing that out! Am I correct in saying that ""foreach($rowe = $w->row_array()) {"" should be ""foreach($rowe = $w->row_array() as $datas) {"" ?",2010-12-09 09:30:11,536129,395,73,1,Thank you for pointing that out!,0.5637162756719823,"Am I correct in saying that ""foreach($rowe = $w->row_array()) {"" should be ""foreach($rowe = $w->row_array() as $datas) {"" ?",0.38101644973031845,document,0.4723663627011504,0,0.0,0,0.0,0,0.0
63892,63894,092011 Stack Overflow,1166177,"In C#, Multi-dimensional arrays are rarely the right tool for the job.  What do you want to do with that array?",2009-08-26 00:48:41,3043,106913,7214,470,"In C#, Multi-dimensional arrays are rarely the right tool for the job.",0.5085211055982406,What do you want to do with that array?,0.3131656489813832,document,0.4108433772898119,0,0.0,0,0.0,0,0.0
145286,145290,092011 Stack Overflow,3485544,"Can you be more specific, please? Why would you want to do this (what is the use case)?",2010-07-28 19:36:02,76413,440,91,2,"Can you be more specific, please?",0.6623416735221296,Why would you want to do this (what is the use case)?,0.33245231109318624,document,0.4973969923076579,0,0.0,0,0.0,0,0.0
199249,199253,092011 Stack Overflow,4904042,Thanks. Can you also tell how to deploy this in Outlook?,2010-12-19 17:38:42,140652,165,10,0,Thanks.,0.5192669486822649,Can you also tell how to deploy this in Outlook?,0.620531329789322,document,0.5698991392357935,0,0.0,0,0.0,0,0.0
327789,327795,092011 Stack Overflow,8088998,You can't without going outside (or changing) the interface. Does that matter?,2011-07-25 01:28:24,675502,14339,192,21,You can't without going outside (or changing) the interface.,0.4093763248930153,Does that matter?,0.475870020210547,document,0.44262317255178113,0,0.0,0,0.0,0,0.0
155922,155926,092011 Stack Overflow,3774325,"@fahad- this break should only be breaking out of inner loop. In this code, how did u ascertain that it is breaking out of the outer loop as well?",2010-08-29 18:02:22,372871,5426,798,101,@fahad- this break should only be breaking out of inner loop.,0.4587691302459564,"In this code, how did u ascertain that it is breaking out of the outer loop as well?",0.6710149118797971,document,0.5648920210628767,0,0.0,0,0.0,0,0.0
136736,136740,092011 Stack Overflow,3252560,What's wrong with just having one set of precompiled headers in a single location that's used across your projects? Or renaming your precompiled header if it needs to be unique for your project?,2010-07-02 00:32:13,329289,3071,372,18,What's wrong with just having one set of precompiled headers in a single location that's used across your projects?,0.2646288209002912,Or renaming your precompiled header if it needs to be unique for your project?,0.41118121387502027,document,0.33790501738765577,0,0.0,0,0.0,0,0.0
209760,209764,092011 Stack Overflow,5173929,But my question is not how to make dependency injection in scala (there are many options how to do that) but how to inject service written in scala into class written in java without using framework like Spring? Or - if this solution is not possible - how to publish scala service (scala object) as a spring bean?,2011-01-14 11:54:44,417361,104,18,0,But my question is not how to make dependency injection in scala (there are many options how to do that) but how to inject service written in scala into class written in java without using framework like Spring?,0.34999218664358933,Or - if this solution is not possible - how to publish scala service (scala object) as a spring bean?,0.41655839255980986,document,0.3832752896016996,0,0.0,0,0.0,0,0.0
6572,6572,092011 English Language and Usage,13639,"I still don't really see the problem: ""secular"" seems to be exactly right. Is there a specific sentence you need this word in?",2011-01-11 17:04:59,3036,17406,1539,74,"I still don't really see the problem: ""secular"" seems to be exactly right.",0.34616864306574396,Is there a specific sentence you need this word in?,0.6210324804057349,document,0.4836005617357394,0,0.0,0,0.0,0,0.0
213856,213860,092011 Stack Overflow,5279911,"i don't think that your problem has anything to do with java. I've looked into your blog and not a single applet,either way your problem is not java related, so could you remove the java tag:D ?",2011-01-22 21:19:45,491075,2383,190,18,i don't think that your problem has anything to do with java.,0.17791626385768364,"I've looked into your blog and not a single applet,either way your problem is not java related, so could you remove the java tag:D ?",0.29216254483481136,document,0.23503940434624748,0,0.0,0,0.0,0,0.0
210304,210308,092011 Stack Overflow,5188440,Pros and cons of what? And in comparison to what?,2011-01-15 18:55:09,511529,15210,237,109,Pros and cons of what?,0.26338871608180564,And in comparison to what?,0.26886847991930324,document,0.26612859800055444,0,0.0,0,0.0,0,0.0
241140,241144,092011 Stack Overflow,5959145,"Using what technology, Javascript? Any chance of using other tools on server side?",2011-03-13 01:41:24,187606,128247,9268,2577,"Using what technology, Javascript?",0.439007418522547,Any chance of using other tools on server side?,0.439007418522547,document,0.439007418522547,0,0.0,0,0.0,0,0.0
92433,92436,092011 Stack Overflow,2022213,Did you want to do this in perl as well? why is the perl tag here?,2010-01-18 22:32:34,40468,26051,1577,1256,Did you want to do this in perl as well?,0.5,why is the perl tag here?,0.34038298804328815,document,0.4201914940216441,0,0.0,0,0.0,0,0.0
81529,81532,092011 Stack Overflow,1700801,"@AutomatedTester... your comment doesn't make a whole lot of sense. Yes, they'll need to test on IE, but does that mean they should have to do all the initial development on an unfamiliar platform?",2009-11-28 06:00:24,180043,5597,381,34,@AutomatedTester... your comment doesn't make a whole lot of sense.,0.3311821308543359,"Yes, they'll need to test on IE, but does that mean they should have to do all the initial development on an unfamiliar platform?",0.320072877574306,document,0.32562750421432096,0,0.0,0,0.0,0,0.0
123122,123126,092011 Stack Overflow,2884235,"Maybe, from http://esw.w3.org/SkosDev/DataZone  A simpler example?",2010-05-15 22:32:50,342141,6,0,0,"Maybe, from http://esw.w3.org/SkosDev/DataZone  A simpler example?",0.4253529106083731,document,0.4253529106083731,0,0.0,0,0.0,0,0.0,0,0.0
147102,147106,092011 Stack Overflow,3535983,Why are they read-only? Are these calculated fields?,2010-08-03 18:15:13,67120,196,34,0,Why are they read-only?,0.29910493950690975,Are these calculated fields?,0.439007418522547,document,0.36905617901472837,0,0.0,0,0.0,0,0.0
135966,135970,092011 Stack Overflow,3231704,"Thanks for the link, however, I don't have 1 goal but a number of moves, which makes a lot of possible goals. Doesn't that makes ""H"" of ""F = G + H"" unusable ?",2010-06-29 21:31:55,377144,13,0,0,"Thanks for the link, however, I don't have 1 goal but a number of moves, which makes a lot of possible goals.",0.6950028413131872,"Doesn't that makes ""H"" of ""F = G + H"" unusable ?",0.3853564172666037,document,0.5401796292898955,0,0.0,0,0.0,0,0.0
295797,295803,092011 Stack Overflow,7299185,"Wow, I wonder how I missed that link on the site. The only problem is that GPL licences or similar licences are for open-source softwares and the source must be open, do you know any other licence that doesn't have this restriction?",2011-06-06 20:50:53,242036,710,179,0,"Wow, I wonder how I missed that link on the site.",0.5980251976942166,"The only problem is that GPL licences or similar licences are for open-source softwares and the source must be open, do you know any other licence that doesn't have this restriction?",0.38862198038783874,document,0.4933235890410277,0,0.0,0,0.0,0,0.0
327078,327084,092011 Stack Overflow,8072013,"Which TextBox? WPF, ASP.NET?",2011-07-23 10:21:44,60761,72215,8519,1419,Which TextBox?,0.439007418522547,"WPF, ASP.NET?",0.439007418522547,document,0.439007418522547,0,0.0,0,0.0,0,0.0
366972,366982,092011 Super User,351562,now unused??? What does that mean?,2011-08-19 18:50:21,82812,5392,811,8,now unused???,0.2757758246234366,What does that mean?,0.4745218553335609,document,0.37514883997849874,0,0.0,0,0.0,0,0.0
219316,219320,092011 Stack Overflow,5418868,"when i try that i get errors with ""StartRoomImage""  ""The type or namespace named 'StartRoomImage' could not be found (are you missing a using directive or an assembly reference?)""",2011-02-02 11:41:51,599781,13,0,0,"when i try that i get errors with ""StartRoomImage""  ""The type or namespace named 'StartRoomImage' could not be found (are you missing a using directive or an assembly reference?)""",0.413796649753831,document,0.413796649753831,0,0.0,0,0.0,0,0.0,0,0.0
139200,139204,092011 Stack Overflow,3321231,"If do not call Response.Close(), how to tell client request has been completed and all response has been generated? IE does not need such info?",2010-07-10 15:12:38,63235,4638,1142,0,"If do not call Response.Close(), how to tell client request has been completed and all response has been generated?",0.5088091028134081,IE does not need such info?,0.34073159540926395,document,0.42477034911133604,0,0.0,0,0.0,0,0.0
